title,url,image_url,price,image_hash,company
"Kasa Smart Outdoor Plug with 2 Outlets, Individual Control, IP64 Waterproof and Scheduling (Sunrise & Sunset), Works with Alexa & Google Home (KP400)",https://www.amazon.ca/TP-Link-Kasa-KP400-Smart-Outdoor/dp/B07M6RS2LC?dchild=1,https://m.media-amazon.com/images/I/51rRIMeMdBL._AC_UL320_.jpg,29.19,"[1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1]",Amazon
SanDisk Ultra 128GB microSDXC UHS-I card with Adapter(SDSQXAF-128G-GN6MA) - Black,https://www.amazon.ca/SanDisk-Ultra-microSDXC-Adapter-SDSQUAR-128G-GN6MA/dp/B073JYC4XM?dchild=1,https://m.media-amazon.com/images/I/617NtexaW2L._AC_UL320_.jpg,25.3,"[1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0]",Amazon
"TP-Link Deco Whole Home Mesh WiFi System – Up to 5,500 Sq. Ft. Coverage,WiFi Router/WiFi Extender Replacement, AC1200 Gigabit Ports, Seamless Roaming, Parental Controls,Works w/ Alexa (Deco M4 3-Pack)",https://www.amazon.ca/TP-Link-Deco-Whole-Home-System/dp/B07NF6V8SC?dchild=1,https://m.media-amazon.com/images/I/51U1dtbQAnL._AC_UL320_.jpg,169.99,"[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0]",Amazon
"Fitbit Inspire 2 Health & Fitness Tracker with a Free 1-Year Fitbit Premium Trial, 24/7 Heart Rate, Black/Black, One Size (S & L Bands Included)",https://www.amazon.ca/Fitbit-Inspire-Fitness-Tracker-Included/dp/B08FSBNJG8?dchild=1,https://m.media-amazon.com/images/I/71wPLzgLNYL._AC_UL320_.jpg,129.99,"[1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1]",Amazon
"Fire 7 Kids Edition Tablet, 7"" Display, 16 GB, Blue Kid-Proof Case",https://www.amazon.ca/All-New-Fire-7-Kids-Edition/dp/B07QGBLC2V?dchild=1,https://m.media-amazon.com/images/I/61vMT9ueoSL._AC_UL320_.jpg,129.99,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0]",Amazon
Apple AirPods with Charging Case,https://www.amazon.ca/Apple-AirPods-Charging-Latest-Model/dp/B07PXGQC1Q?dchild=1,https://m.media-amazon.com/images/I/71NTi82uBEL._AC_UL320_.jpg,219.0,"[1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0]",Amazon
"All-new Fire HD 8 Kids Edition tablet, 8"" HD display, 32 GB, Kid-Proof Case, Pink",https://www.amazon.ca/Fire-HD-8-Kids-Edition-Tablet/dp/B07WHNNNNZ?dchild=1,https://m.media-amazon.com/images/I/61qN9LohIQL._AC_UL320_.jpg,179.99,"[1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1]",Amazon
"Anker Wireless Charger, PowerWave Pad, Compatible iPhone 11, 11 Pro, 11 Pro Max, Xs Max, XR, XS, X, 8, 8 Plus, 10W Fast-Charging Galaxy S10 S9 S8, Note 10 Note 9 Note 8 (No AC Adapter)",https://www.amazon.ca/Wireless-Anker-Qi-Certified-Compatible-Fast-Charging/dp/B07DBX67NC?dchild=1,https://m.media-amazon.com/images/I/61pvLHZsacL._AC_UL320_.jpg,19.99,"[1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1]",Amazon
"Command Decorating Clip Value Pack, Mini, Clear, 40 Clips 48 Mini Strips",https://www.amazon.ca/Command-17026CLRC-VP-Decorating-Value-Strips/dp/B00EZ0QIHA?dchild=1,https://m.media-amazon.com/images/I/71IGgm90DJL._AC_UL320_.jpg,11.99,"[1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",Amazon
"SanDisk 128GB Extreme microSDXC UHS-I Memory Card with Adapter - C10, U3, V30, 4K, A2, Micro SD - SDSQXA1-128G-GN6MA",https://www.amazon.ca/SanDisk-128GB-Extreme-microSD-Adapter/dp/B07FCMKK5X?dchild=1,https://m.media-amazon.com/images/I/815cRpgAN3L._AC_UL320_.jpg,32.73,"[1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1]",Amazon
"TaoTronics 12"" Ring Light, Selfie Ring Light with 3 Color Modes, Adjustable Brightness, Extendable Tripod Stand, 2 Phone Holders, Bluetooth Remote Shutter for Photography/Makeup/Vlogs/Live Stream/YouTube",https://www.amazon.ca/TaoTronics-Adjustable-Brightness-Extendable-Photography/dp/B08DD2RLSP?dchild=1,https://m.media-amazon.com/images/I/81m4bEi7HBL._AC_UL320_.jpg,61.99,"[1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1]",Amazon
"VicTsing 2.4G Wireless Mouse, [Update to Latest Version] 6 Buttons, Nano Receiver, 15 Month Battery Life, 2400 DPI",https://www.amazon.ca/VicTsing-Wireless-Receiver-Adjustment-Computer/dp/B01563HW6U?dchild=1,https://m.media-amazon.com/images/I/61y5xxDVavL._AC_UL320_.jpg,15.99,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0]",Amazon
"Brother DCPL2550DW Wireless Monochrome Printer with Scanner & Copier, Black",https://www.amazon.ca/Brother-DCPL2550DW-Wireless-Monochrome-Printer/dp/B0764P8F5J?dchild=1,https://m.media-amazon.com/images/I/71QxP1HZFBL._AC_UL320_.jpg,219.99,"[1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1]",Amazon
Samsung Galaxy Buds+ (Black),https://www.amazon.ca/Samsung-SM-R175NZKAXAC-Galaxy-Buds-Black/dp/B084QFHZFL?dchild=1,https://m.media-amazon.com/images/I/71OWOPK0OLL._AC_UL320_.jpg,142.99,"[1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0]",Amazon
AmazonBasics 8-Sheet Cross-Cut Paper and Credit Card Home Office Shredder,https://www.amazon.ca/AmazonBasics-8-Sheet-Cross-Cut-Credit-Shredder/dp/B00YFTHJ9C?dchild=1,https://m.media-amazon.com/images/I/71K7Q4FpguL._AC_UL320_.jpg,51.99,"[1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1]",Amazon
"Duracell Coppertop AA Alkaline Batteries, 24 Count",https://www.amazon.ca/Duracell-Coppertop-Alkaline-Batteries-Count/dp/B0035LCFNQ?dchild=1,https://m.media-amazon.com/images/I/71fgU9h2eNL._AC_UL320_.jpg,16.49,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1]",Amazon
Roku Streaming Stick+ | HD/4K/HDR Streaming Device with Long-range Wireless and Voice Remote with TV Power and Volume,https://www.amazon.ca/Roku-3810CA-Streaming-Stick/dp/B07CZYYPGR?dchild=1,https://m.media-amazon.com/images/I/61synTV8yFL._AC_UL320_.jpg,68.98,"[1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0]",Amazon
"ENACFIRE E60 Bluetooth V5.0 Wireless Earbuds with Wireless Charging Case, 8H Continuous Playtime Earphones, IPX8 Waterproof Bluetooth Earbuds for Sports, Apt-X Deep Bass Wireless Headphones, Built-in Dual Mics Headset",https://www.amazon.ca/ENACFIRE-E60-Cancellation-Headphones-Waterproof/dp/B083NX7DKB?dchild=1,https://m.media-amazon.com/images/I/614JIjjBSeL._AC_UL320_.jpg,59.99,"[1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]",Amazon
"AmazonBasics 8-Sheet Strip-Cut Paper, CD and Credit Card Home Office Shredder",https://www.amazon.ca/AmazonBasics-8-Sheet-Strip-Cut-Credit-Shredder/dp/B01DN9NX0I?dchild=1,https://m.media-amazon.com/images/I/81HM1ZlI23L._AC_UL320_.jpg,35.04,"[1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0]",Amazon
"Webcam Cover 0.03in Ultra Thin (3 Pack), iRush Web Camera Cover for Laptop, Desktop, PC, Macboook Pro, iMac, Mac Mini, Computer, Smartphone, Protect Your Privacy and Securtiy, Strong Adhensive",https://www.amazon.ca/iRush-Macboook-Computer-Smartphone-Adhensive/dp/B0787BR5G8?dchild=1,https://m.media-amazon.com/images/I/61+ZaEPOo0L._AC_UL320_.jpg,4.66,"[1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1]",Amazon
"TP-Link AC1900 Wireless MU-MIMO Wi-Fi Router - Dual Band Gigabit Wireless Internet Routers for Home, Parental Contorls & QS, Beamforming (Archer C80)",https://www.amazon.ca/TP-Link-AC1900-Wireless-MU-MIMO-Router/dp/B0856PZV6F?dchild=1,https://m.media-amazon.com/images/I/51ax8peHlPL._AC_UL320_.jpg,79.99,"[1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0]",Amazon
"AmazonBasics Standard Dog Waste Bags with Dispenser and Leash Clip - Pack of 900, 13 x 9 Inches, Black",https://www.amazon.ca/AmazonBasics-Waste-Bags-Dispenser-Leash/dp/B00NABTGY2?dchild=1,https://m.media-amazon.com/images/I/71ag2dwtVfL._AC_UL320_.jpg,21.28,"[1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0]",Amazon
"Fire 7 Tablet (7"" display, 16 GB) - Twilight Blue",https://www.amazon.ca/fire-7-tablet/dp/B07JY2JJWK?dchild=1,https://m.media-amazon.com/images/I/51alpJDjMAL._AC_UL320_.jpg,69.99,"[1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0]",Amazon
"Kasa Smart Light Switch, Dimmer by TP-Link – WiFi Light Switch, Neutral Wire, Works w/ Alexa & Google (HS220)",https://www.amazon.ca/TP-Link-Dimmer-Switch-1-Pack-HS220/dp/B079775ZZQ?dchild=1,https://m.media-amazon.com/images/I/71oZlpY3p+L._AC_UL320_.jpg,34.99,"[1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0]",Amazon
"Mpow USB Headset/ 3.5mm Computer Headset with Microphone Noise Cancelling, Lightweight PC Headset Wired Headphones, Business Headset for Skype, Webinar, Phone, Call Center",https://www.amazon.ca/Mpow-Microphone-Cancelling-Lightweight-Headphones/dp/B06XWG12QS?dchild=1,https://m.media-amazon.com/images/I/613HP9LCCsL._AC_UL320_.jpg,45.99,"[1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1]",Amazon
"VicTsing FM Transmitter for Car Bluetooth 5.0, Siri Voice Assistant, QC3.0 Wireless in-Car FM Radio Adapter with LED Backlit, 2 USB Ports, Hi-Fi Music, Hands-free Calling, Support U Disk/Bluetooth Connection",https://www.amazon.ca/VicTsing-Transmitter-Bluetooth-Hands-free-Connection/dp/B07RSQCZQB?dchild=1,https://m.media-amazon.com/images/I/71zXGgOmPDL._AC_UL320_.jpg,21.89,"[1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]",Amazon
"Selfie Stick Tripod, UBeesize 51"" Extendable Tripod Stand with Bluetooth Remote for Cell Phones and Cameras, Heavy Duty Aluminum, Lightweight",https://www.amazon.ca/UBeesize-Extendable-Bluetooth-Aluminum-Lightweight/dp/B07NWC3L95?dchild=1,https://m.media-amazon.com/images/I/61H5ZTSKIlL._AC_UL320_.jpg,34.99,"[1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0]",Amazon
"HP 63 Black & Tri-Colour Original Ink, 2 Cartridges (L0R46AN)",https://www.amazon.ca/HP-Tri-Color-Original-Cartridges-OfficeJet/dp/B00WR23VRI?dchild=1,https://m.media-amazon.com/images/I/41v0J5vHulL._AC_UL320_.jpg,59.98,"[1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0]",Amazon
Logitech K400 Plus Wireless Touch Keyboard (920-007119),https://www.amazon.ca/Logitech-Wireless-Touch-Keyboard-920-007119/dp/B014EUQOGK?dchild=1,https://m.media-amazon.com/images/I/61BL-VxKv4L._AC_UL320_.jpg,39.99,"[1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]",Amazon
"TORRAS Crystal Clear Compatible with iPhone 12 Case/iPhone 12 Pro Case [Anti-Yellowing] Ultra Thin Slim Soft TPU Silicone Gel Phone Case Cover Deigned for iPhone 12/12 Pro Cases 6.1 inch, Full Clear",https://www.amazon.ca/TORRAS-Crystal-Compatible-Anti-Yellowing-Silicone/dp/B08CZS3HQB?dchild=1,https://m.media-amazon.com/images/I/71tkQwmOyUL._AC_UL320_.jpg,22.99,"[1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1]",Amazon
"Acer Chromebook 11.6"" IPS Screen, ICD N4000, 4GB Ram, 32GB eMMC, Chrome OS, Silver, CB311-9H-C29L",https://www.amazon.ca/Acer-Chromebook-Screen-Chrome-CB311-9H-C29L/dp/B0886W3LTR?dchild=1,https://m.media-amazon.com/images/I/91pFQm4adhL._AC_UL320_.jpg,299.0,"[1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0]",Amazon
"AmazonBasics Clear Thermal Laminating Plastic Paper Laminator Sheets - 9 Inch x 11.5 Inch, 200-Pack",https://www.amazon.ca/AmazonBasics-Thermal-Laminating-Pouches-200-Pack/dp/B079KL4C91?dchild=1,https://m.media-amazon.com/images/I/61fJwkPfP5L._AC_UL320_.jpg,30.9,"[1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1]",Amazon
"Selfie Ring Light with Tripod Stand & Cell Phone Holder for Live Stream/Makeup, UBeesize Mini Led Camera Ringlight for YouTube Video/Photography Compatible with iPhone Xs Max XR Android (Upgraded)",https://www.amazon.ca/UBeesize-Ringlight-Photography-Compatible-Upgraded/dp/B07GDC39Y2?dchild=1,https://m.media-amazon.com/images/I/61OUD+du2GL._AC_UL320_.jpg,39.99,"[1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0]",Amazon
TP-Link 5 Port Gigabit Ethernet Network Switch | Ethernet Splitter | Plug-and-Play | Traffic Optimization | Unmanaged (TL-SG1005D),https://www.amazon.ca/TP-Link-TL-SG1005D-1000Mbps-Gigabit-Capacity/dp/B000N99BBC?dchild=1,https://m.media-amazon.com/images/I/51rf6vXgZ4L._AC_UL320_.jpg,16.99,"[1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0]",Amazon
"Bose 732522-1110 Solo 5 TV Sound System, Black",https://www.amazon.ca/Bose-732522-1110-Solo-Sound-System/dp/B01AWLPUAG?dchild=1,https://m.media-amazon.com/images/I/61n4tQLcWNL._AC_UL320_.jpg,249.99,"[1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0]",Amazon
"Sony WH-1000XM4 Wireless Industry Leading Noise Canceling Overhead Headphones, Black, One Size (WH1000XM4/B)",https://www.amazon.ca/Sony-WH-1000XM4-Canceling-Headphones-WH1000XM4/dp/B0863TXGM3?dchild=1,https://m.media-amazon.com/images/I/71o8Q5XJS5L._AC_UL320_.jpg,498.0,"[1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1]",Amazon
"Anker Soundcore Life P2 True Wireless Earbuds with 4 Microphones, CVC 8.0 Noise Reduction, 40H Playtime, IPX7 Waterproof",https://www.amazon.ca/Soundcore-Microphones-Reduction-Waterproof-Earphones/dp/B07SJR6HL3?dchild=1,https://m.media-amazon.com/images/I/61a3VAbtpQL._AC_UL320_.jpg,64.99,"[1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0]",Amazon
"1080P Web Camera, HD Webcam with Microphone & Privacy Cover, 2020 NexiGo N60 USB Computer Camera, 110-degree Wide Angle, Plug and Play, for Zoom/Skype/Teams/OBS, Conferencing and Video Calling",https://www.amazon.ca/Microphone-NexiGo-Computer-110-degree-Conferencing/dp/B088TSR6YJ?dchild=1,https://m.media-amazon.com/images/I/51eTBqLoEJL._AC_UL320_.jpg,49.0,"[1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]",Amazon
